394,33,792,143
748,50,888,81
685,60,786,97
822,60,1046,97
733,79,925,147
796,106,940,144
24,130,162,181
21,169,160,218
762,170,823,207
65,201,202,229
51,217,131,369
209,263,306,286
1,291,499,367
360,317,506,388
823,332,1137,449
45,419,273,443
1,469,218,530
6,521,85,547
1,521,210,590
182,527,220,567
787,534,895,558
61,538,220,564
675,550,782,593
507,553,587,584
604,553,605,584
630,553,631,584
442,595,916,648
468,601,537,627
655,601,740,627
439,640,577,695
711,640,729,695
222,657,323,682
472,672,845,702
109,680,213,706
328,689,369,723
382,689,476,723
730,689,1013,723
1,714,320,814
13,747,320,816
959,772,1054,791
668,805,770,824
1,817,626,935
305,819,387,845
675,820,771,842
169,824,232,848
432,834,518,861
53,836,191,877
880,841,973,876
735,841,1209,929
749,856,1209,929
294,905,431,922
53,908,263,959
274,908,548,959
780,921,1191,959
1214,921,1216,959
780,929,932,959
558,1,800,86
809,1,954,86
129,1,1055,261
853,76,1104,114
1,104,80,141
266,115,312,141
1046,227,1269,309
348,253,435,274
24,269,81,296
9,285,65,313
238,294,485,332
5,311,80,341
82,317,334,352
398,324,493,357
17,335,115,372
8,344,505,409
24,390,184,434
408,399,496,429
1,408,240,488
1,448,191,508
1,456,336,488
3,478,237,523
376,487,908,612
152,515,282,540
21,521,91,574
163,521,241,574
1106,543,1161,597
698,552,782,597
2,560,209,608
2,562,51,596
333,566,491,593
3,567,182,665
147,586,537,625
147,592,201,628
386,597,470,635
486,597,536,635
580,597,595,635
618,597,661,635
610,626,803,648
379,631,510,658
579,636,899,676
658,643,721,668
290,657,474,693
192,658,255,697
1,664,124,713
467,665,987,708
175,677,313,713
901,691,1023,735
11,698,108,718
20,716,321,816
386,716,471,736
647,716,986,736
261,728,379,757
463,742,514,762
644,745,652,764
669,745,697,764
715,745,820,764
936,746,1044,768
389,769,811,795
826,769,1104,795
216,780,249,832
277,780,278,832
329,780,373,832
421,780,433,832
477,780,686,832
717,780,1274,832
537,801,1160,933
489,810,690,846
304,822,432,846
71,833,206,952
254,833,259,952
278,833,357,952
375,833,397,952
414,833,797,952
763,834,845,857
475,837,482,876
516,837,568,876
594,837,691,876
71,843,125,886
758,856,780,895
795,856,858,895
875,856,946,895
370,860,515,887
705,872,797,900
19,883,136,908
748,895,937,922
363,906,427,932
575,909,812,959
856,909,862,959
940,909,1063,959
47,919,231,959
256,919,402,959
419,919,592,959
