741,399,863,455
347,1512,551,1581
340,1637,878,1695
215,1743,1012,1867
1191,1743,1313,1867
213,1841,796,1931
703,2011,896,2102
903,2302,1028,2368
1406,2308,1516,2384
1641,2308,1652,2384
2375,1,2733,98
8,36,1779,130
1801,36,2764,130
2525,78,2715,138
817,118,3186,208
1170,127,2157,344
1400,221,1541,279
809,449,813,614
824,449,826,614
837,449,861,614
880,449,885,614
898,449,901,614
923,449,1034,614
1051,449,1093,614
1105,449,1858,614
3337,503,3675,617
3315,520,3675,619
273,524,1390,597
1299,590,1807,674
1229,681,1729,741
1219,769,1238,861
1249,769,1612,861
710,777,976,832
2295,787,2520,856
2044,859,2534,990
2642,859,2663,990
356,888,519,963
645,896,756,969
2642,900,2905,959
1380,959,1424,1025
1433,959,1475,1025
1484,959,1813,1025
1954,959,1981,1025
247,990,1370,1084
247,990,1824,1087
247,990,1024,1087
1172,990,1813,1087
1955,990,2680,1087
1611,1020,1824,1087
1611,1020,1802,1095
2825,1026,2922,1129
2935,1026,3020,1129
869,1037,1023,1203
1201,1037,2236,1203
288,1084,565,1188
1726,1104,2098,1197
247,1134,452,1195
234,1171,1021,1323
1172,1171,1174,1323
1184,1171,1931,1323
938,1212,1021,1420
1186,1212,1639,1420
234,1220,1021,1305
1172,1220,1175,1305
1186,1220,1816,1305
1958,1220,2228,1305
2241,1220,2630,1305
280,1304,496,1371
1633,1324,1869,1422
2492,1338,2737,1409
236,1344,430,1449
1623,1378,1816,1437
1285,1416,1552,1504
230,1433,1400,1525
230,1452,1607,1526
230,1452,1017,1525
1172,1452,1812,1525
1959,1452,2574,1525
1659,1478,1924,1601
850,1494,1016,1659
1199,1494,1200,1659
1216,1494,1924,1659
2057,1506,2254,1568
421,1518,761,1591
2877,1521,3130,1635
228,1545,553,1688
1593,1564,1818,1671
221,1610,1014,1808
1098,1610,1101,1808
1170,1610,1818,1808
1961,1610,2722,1808
2882,1610,2938,1808
2956,1610,2998,1808
3041,1610,3157,1808
221,1671,1337,1759
221,1688,1644,1761
220,1723,1012,1904
1189,1723,1636,1904
1024,1788,1089,1869
1115,1788,1318,1869
1213,1790,2012,1991
2945,1821,3032,1889
2088,1825,2106,1899
2142,1825,2478,1899
221,1864,454,1924
2814,1893,2872,2027
2891,1893,3271,2027
1164,1925,1365,2030
2814,1969,3261,2060
46,1974,1868,2145
1910,1974,1938,2145
2032,1974,2169,2145
2813,2011,2933,2100
1323,2013,1516,2111
1390,2075,1598,2147
1384,2075,1598,2164
2900,2090,3105,2169
9,2092,105,2245
122,2092,130,2245
140,2092,142,2245
389,2092,391,2245
645,2092,651,2245
661,2092,1149,2245
1161,2092,1584,2245
2240,2099,2587,2227
2811,2116,2814,2208
2824,2116,2825,2208
2897,2116,3137,2208
679,2146,1823,2404
1842,2146,1869,2404
1911,2146,1914,2404
1965,2146,2738,2404
2899,2146,2903,2404
2928,2146,2940,2404
2980,2146,3023,2404
2423,2148,2587,2226
744,2163,864,2591
880,2163,1826,2591
1842,2163,1847,2591
304,2168,1032,2336
632,2314,950,2399
873,2501,1869,2590
