96,1,135,34
174,1,176,34
230,1,589,34
297,18,434,62
456,18,508,62
1,19,123,43
3,34,175,58
234,34,254,58
284,43,630,84
415,45,529,62
269,49,343,66
357,49,383,66
65,53,107,80
65,56,289,90
245,77,342,98
294,85,342,102
422,88,479,111
422,88,479,109
1,93,95,147
142,93,483,147
104,98,639,164
379,149,636,175
1,152,232,191
549,155,636,175
412,159,507,180
531,159,556,180
580,159,636,180
218,172,409,192
1,182,6,220
19,182,41,220
57,182,293,220
307,182,328,220
359,182,443,220
251,187,324,200
463,195,628,220
419,204,508,235
105,217,213,233
256,217,267,238
347,217,636,238
1,220,36,291
72,220,83,291
105,220,240,291
260,220,581,291
612,220,637,291
356,231,580,255
617,231,639,255
198,262,234,280
262,266,634,320
2,276,253,334
78,299,639,355
225,325,484,363
12,336,622,450
467,340,627,384
417,360,582,401
250,367,373,393
29,386,389,440
249,405,594,479
510,407,639,429
1,424,212,448
27,439,277,473
402,447,465,479
402,448,526,479
25,466,31,479
53,466,242,479
1,1,132,60
174,1,177,60
230,1,609,60
294,1,439,22
1,4,541,111
588,4,609,111
469,86,633,156
155,88,390,129
403,102,581,125
155,103,377,127
1,113,254,139
180,119,472,158
6,128,104,157
127,130,375,167
148,134,207,156
6,135,477,197
511,149,607,168
363,164,639,210
369,197,580,234
617,197,620,234
369,199,616,234
412,229,627,284
4,231,186,249
83,231,404,293
473,244,540,290
267,245,320,264
333,245,406,264
549,249,583,267
540,263,576,282
1,268,629,401
1,336,369,360
1,351,221,368
515,359,621,379
1,370,622,430
526,386,619,404
1,393,30,446
59,393,525,446
1,401,615,462
529,423,618,446
1,426,496,476
199,426,618,479
495,446,550,462
465,453,566,471
398,460,562,479
