6,1,470,146
1,1,145,40
49,1,62,22
147,1,301,22
150,81,361,132
1,130,479,359
151,132,189,149
256,147,376,191
139,176,190,199
227,186,442,265
3,293,453,394
334,297,450,320
1,302,87,485
153,302,478,485
295,351,323,396
360,351,469,396
356,418,477,440
161,423,478,492
317,454,445,536
187,470,336,497
151,487,234,507
165,500,284,520
1,512,231,536
352,512,426,536
403,526,441,540
52,550,392,639
193,552,360,575
259,615,302,632
14,1,177,18
2,10,145,51
152,10,309,51
198,10,258,33
274,10,300,33
1,16,334,87
367,16,438,87
1,37,62,78
4,59,200,131
242,59,459,131
28,65,94,82
107,73,196,91
22,120,89,140
152,125,473,166
1,127,195,161
225,150,285,194
330,150,416,194
226,186,444,218
33,196,291,226
63,212,125,240
2,213,85,358
122,213,467,358
309,264,408,298
425,264,428,298
452,264,470,298
262,300,356,342
374,300,479,316
262,304,458,345
428,316,466,330
305,355,444,384
164,372,427,433
326,382,427,422
99,412,473,482
35,449,352,507
167,450,278,469
163,471,352,524
24,487,415,575
445,487,479,575
53,553,456,639
260,553,401,572
259,566,456,599
205,592,319,613
166,614,188,634
223,614,307,634
