207,1,589,43
218,62,431,85
311,123,580,148
169,158,198,171
182,178,253,192
180,185,231,206
308,197,367,223
223,220,267,241
132,225,216,240
187,229,273,251
133,241,194,278
229,242,310,260
210,253,282,265
197,270,247,292
336,280,375,299
241,290,559,363
337,329,396,345
437,330,493,348
445,338,508,357
391,363,586,398
113,371,211,384
3,382,73,400
159,389,228,433
159,389,242,412
4,398,97,433
461,1,589,119
187,3,459,29
211,62,434,85
497,101,556,123
237,117,589,141
369,144,395,171
11,170,589,433
338,196,409,227
178,207,270,224
99,217,291,261
518,219,589,240
525,219,589,253
193,241,282,267
507,248,558,280
201,254,277,283
398,262,547,295
382,289,412,304
517,318,548,348
447,332,514,352
447,356,537,400
172,365,253,403
112,369,174,384
174,380,549,433
