411,2,842,79
936,2,1131,71
152,62,1137,102
707,77,992,119
465,78,617,130
596,79,1021,169
221,162,1250,198
287,181,527,225
688,254,1251,275
559,321,851,389
464,414,945,485
568,577,856,651
259,671,410,693
1118,723,1231,748
183,802,813,858
822,832,1135,896
353,926,957,954
419,1,819,84
221,86,1187,180
143,167,1102,275
249,289,857,370
270,330,804,482
621,338,851,388
1180,362,1249,432
475,423,797,485
475,423,578,485
85,550,382,600
580,578,822,647
580,587,822,645
112,666,425,728
294,741,1009,836
304,745,989,843
417,847,982,940
