332,1,1415,50
385,16,1417,306
811,89,921,116
145,141,1417,426
956,181,1070,211
1022,203,1250,311
228,277,563,377
164,365,1140,462
164,365,536,438
808,370,885,397
949,397,1062,430
891,426,926,457
842,439,1093,500
807,466,867,496
1044,470,1193,497
628,493,813,522
14,499,280,574
980,507,1161,560
628,534,736,582
131,579,1249,726
40,626,170,666
626,629,719,673
693,643,1192,726
719,710,1248,789
1011,744,1139,771
1038,753,1175,797
637,800,1247,924
663,824,789,886
400,882,1296,1140
60,1044,404,1138
1057,1081,1412,1139
213,1087,276,1120
162,1163,315,1193
1151,7,1412,47
329,11,437,52
559,78,736,117
777,84,1210,116
409,100,606,177
1020,134,1359,229
869,143,991,174
789,145,1028,209
311,172,439,212
314,198,658,261
575,232,725,269
180,233,544,308
614,240,863,307
396,257,544,302
280,269,497,353
396,278,1210,404
556,287,692,313
390,318,642,439
259,337,350,398
1099,348,1414,490
911,370,977,399
51,373,642,486
858,383,1040,422
828,417,899,457
791,418,899,457
756,435,1111,487
798,462,1113,508
429,474,569,503
201,478,508,545
625,485,761,514
863,493,1079,528
924,510,1078,548
553,511,752,541
462,517,557,557
431,542,670,614
835,551,998,579
56,553,238,638
56,568,238,626
757,605,1077,638
534,631,1398,725
95,635,391,700
975,646,1196,687
534,649,686,701
258,650,477,707
650,675,840,716
184,683,538,825
627,717,1392,801
861,829,1192,892
449,849,539,889
324,875,1369,1045
324,910,508,1024
1193,920,1342,958
688,926,940,977
575,947,1253,1018
281,1009,1186,1106
318,1048,411,1147
318,1063,1201,1138
948,1108,1003,1139
472,1121,1422,1182
