328,92,362,107
343,101,410,131
70,104,425,162
342,142,496,176
65,145,158,166
144,145,338,183
197,145,307,170
98,171,301,194
457,172,630,194
11,186,162,227
394,187,560,208
193,189,362,208
506,200,568,216
103,226,178,272
274,236,430,266
567,243,626,264
113,266,251,296
392,273,447,300
242,293,290,306
338,301,433,326
484,319,598,341
75,334,636,430
462,414,587,458
30,79,452,184
283,119,472,168
362,130,472,156
154,152,639,208
192,185,326,228
475,187,611,217
475,200,596,229
432,210,583,250
218,211,336,246
261,282,371,311
530,283,639,302
261,286,371,306
262,302,338,320
325,303,479,330
558,321,600,339
