209,1,603,82
489,103,878,177
1,118,902,242
489,122,937,195
182,135,236,215
579,138,638,174
1,151,225,232
174,177,815,456
221,188,486,263
221,188,499,279
351,285,657,365
358,467,427,501
1,494,1275,629
539,500,678,558
798,548,1240,623
426,603,869,666
255,667,522,811
1050,789,1130,838
317,895,354,927
212,1,636,127
573,106,887,153
698,127,804,149
1,140,945,273
313,208,746,439
102,224,161,274
583,442,868,532
317,461,455,506
274,520,484,594
341,613,530,784
530,624,997,703
1032,776,1162,838
298,889,324,949
