128,1,721,40
910,1,1051,93
480,64,662,163
339,66,477,120
985,70,1195,135
208,97,473,168
54,149,91,178
172,161,365,191
384,161,558,181
28,162,99,195
11,187,88,224
814,191,905,216
265,208,664,310
717,208,815,310
731,232,832,360
856,232,932,360
77,268,184,325
6,321,154,432
175,321,176,432
201,321,675,432
719,321,760,432
787,321,809,432
378,324,451,349
1,350,76,374
855,359,1014,395
121,403,143,436
200,403,295,436
393,414,574,446
650,414,665,446
734,414,755,446
429,452,599,490
621,452,763,490
784,452,935,490
1,493,313,565
227,523,762,626
890,523,898,626
1065,523,1188,626
1,538,169,623
1,556,545,623
109,730,295,783
826,747,1174,838
1238,747,1278,838
411,777,610,854
88,778,268,800
436,780,479,797
1,798,133,844
109,1,385,67
1,1,823,258
846,1,855,258
878,1,1278,258
913,1,1163,31
14,148,96,176
836,197,993,235
1,218,385,328
763,268,1258,350
29,281,163,378
208,281,547,378
809,315,1278,393
87,327,154,427
201,327,590,427
616,327,665,427
720,327,761,427
809,337,837,362
860,337,901,362
130,350,177,466
199,350,839,466
886,350,954,466
1002,350,1125,466
1148,350,1170,466
1202,350,1229,466
664,369,892,414
1022,380,1098,405
85,405,160,432
505,421,583,442
1,429,910,501
117,492,312,536
1,494,113,593
129,494,563,593
581,494,1195,593
534,497,841,536
712,509,1195,603
282,539,543,572
325,577,719,606
2,694,380,854
432,694,616,854
824,694,1173,854
1239,694,1266,854
534,772,613,808
1029,832,1278,854
