355,20,850,59
882,91,955,126
3,214,959,303
694,245,959,299
880,329,943,354
811,490,959,600
397,610,527,671
362,630,519,663
727,708,959,773
52,728,168,756
390,859,589,900
318,918,570,953
318,921,589,967
76,963,648,1021
23,1004,507,1077
23,1004,210,1056
51,1067,159,1097
24,1068,463,1178
93,1170,245,1245
743,1247,949,1279
369,1249,623,1279
419,1,873,48
252,3,935,214
91,41,502,164
372,71,675,108
1,133,704,276
816,169,949,195
823,191,944,250
318,225,426,279
856,252,929,280
741,258,935,299
806,280,895,305
6,286,766,513
593,354,690,389
64,502,185,530
352,604,663,642
334,604,562,669
77,645,244,770
359,653,561,680
385,669,513,731
724,778,804,803
18,804,291,878
138,829,502,887
255,836,692,1007
27,986,704,1085
769,1013,909,1044
192,1064,343,1091
36,1068,942,1139
459,1086,569,1113
568,1090,805,1136
403,1120,503,1143
433,1132,525,1171
467,1137,620,1158
503,1156,681,1198
90,1174,465,1231
