127,1,1164,77
1172,4,1265,27
169,28,312,51
1,44,464,106
841,44,964,106
16,85,464,202
634,85,729,202
844,85,1185,202
1269,85,1279,202
93,145,838,188
1142,160,1279,183
1142,163,1279,183
445,178,1279,217
754,198,970,230
1015,198,1279,230
493,204,1162,247
754,206,1279,233
81,228,265,264
291,233,470,275
291,245,518,276
787,257,1177,307
73,263,156,297
329,263,496,297
23,268,72,303
110,268,275,303
24,268,946,348
640,306,1124,332
14,324,514,427
554,324,628,427
699,340,1268,441
1029,369,1117,396
979,397,1177,445
553,588,684,634
1,1,163,45
210,1,248,45
313,1,464,45
868,1,1279,58
467,6,907,35
1161,21,1264,47
1,27,190,59
439,27,864,54
1161,42,1279,60
433,48,867,77
1,51,126,73
1,66,1270,95
1,85,1279,145
1,113,1279,163
1,130,1279,182
3,148,1279,199
760,165,1279,198
29,180,636,217
736,180,1279,217
75,195,294,235
429,195,443,235
483,195,794,235
810,199,1279,229
29,205,942,325
889,216,1249,240
914,233,1208,257
65,244,264,267
939,253,1182,275
67,258,423,287
947,271,1161,291
72,278,318,300
965,288,1138,307
158,295,344,316
977,304,1136,324
479,309,522,437
554,309,1274,437
168,311,351,335
81,349,298,389
92,351,263,374
909,359,1039,399
892,364,1043,394
219,571,765,711
584,636,657,666
