605,148,849,182
787,276,889,349
747,367,1003,496
344,496,652,539
799,509,908,532
106,516,781,645
672,516,777,588
138,563,181,607
211,563,341,607
705,596,1003,642
447,626,966,742
447,648,681,719
666,698,678,725
694,698,789,725
692,710,774,735
396,718,661,759
707,718,791,759
752,730,791,749
257,757,530,785
544,757,564,785
577,757,586,785
208,782,344,834
376,782,474,816
380,828,439,849
220,838,605,957
625,838,750,957
589,858,732,927
913,441,978,470
579,498,695,560
783,511,875,536
133,537,363,623
410,537,491,623
510,537,613,623
629,537,678,623
97,622,760,658
459,622,759,721
930,623,1001,720
685,658,776,684
685,694,742,712
485,706,784,746
732,706,784,745
221,713,646,791
693,713,737,791
744,746,790,773
340,748,524,826
540,748,581,826
691,760,714,788
726,760,771,788
696,775,776,801
630,904,761,957
835,904,838,957
