115,1,355,22
176,18,352,35
189,27,387,45
284,42,405,56
223,49,409,69
261,68,425,93
186,77,435,99
39,127,218,172
80,150,293,179
82,171,292,197
96,187,286,219
9,193,274,289
170,268,475,353
1,340,469,369
59,407,194,453
99,436,206,455
111,452,414,526
275,486,347,506
57,502,182,522
56,507,438,594
246,511,280,523
59,514,189,544
56,518,445,639
61,1,376,27
158,22,399,63
174,36,402,54
38,47,422,88
217,52,408,67
379,79,417,99
78,123,289,183
78,162,149,183
80,172,177,198
195,186,296,213
78,187,236,231
1,362,472,461
105,424,253,462
298,442,342,459
131,455,400,493
297,455,400,478
320,465,479,513
56,470,227,501
206,495,276,513
56,498,335,528
68,512,110,529
56,520,374,608
88,524,183,546
289,612,368,634
