214,88,526,120
311,129,368,187
1,149,114,179
4,175,92,195
400,180,631,247
210,187,355,232
528,238,607,261
396,255,608,278
389,270,604,294
1,289,131,307
149,289,510,307
435,305,576,322
177,312,278,341
313,312,540,341
268,331,278,376
311,331,342,376
376,331,639,376
268,331,279,358
311,331,540,358
345,357,606,390
310,413,516,434
598,413,606,434
214,1,421,44
207,25,599,94
448,83,630,117
1,92,398,117
325,111,630,193
1,165,73,293
98,165,636,293
58,177,127,200
22,245,248,298
530,269,627,286
243,278,625,308
6,302,271,318
306,307,639,355
1,345,252,390
1,345,33,395
207,345,457,395
183,387,639,419
