667,74,733,115
641,87,710,116
641,87,710,116
407,161,658,215
750,162,959,213
614,192,856,268
538,330,826,354
693,332,826,361
570,364,792,386
538,394,693,422
736,394,757,422
800,394,826,422
566,402,644,423
559,427,724,454
768,427,791,454
537,452,824,482
569,490,792,521
601,523,823,546
862,669,959,700
306,680,489,730
540,680,580,730
861,731,954,763
296,931,427,959
296,932,427,959
1,59,60,105
369,159,696,216
745,159,983,216
572,289,791,310
670,326,823,352
592,349,809,436
574,350,764,380
542,386,822,416
573,413,789,446
600,447,800,538
541,450,820,479
541,508,795,541
318,679,489,731
540,679,587,731
289,928,526,959
