95,27,235,71
26,44,74,90
12,72,637,179
171,155,630,260
248,256,391,328
482,256,550,328
236,262,298,286
307,262,313,286
321,262,383,286
248,294,329,321
342,294,381,321
513,303,627,318
269,311,397,335
383,321,448,340
518,330,592,351
182,337,367,365
83,351,179,372
190,360,264,379
1,367,631,449
296,405,533,420
27,433,103,453
491,434,636,463
1,435,199,472
473,450,621,473
19,38,161,97
290,154,341,170
19,167,480,210
74,198,504,393
327,200,432,280
475,200,516,280
481,219,555,242
485,219,587,247
485,232,564,258
488,244,551,268
251,296,271,316
278,296,324,316
87,314,459,377
513,321,633,352
1,352,609,476
260,361,377,417
405,361,457,417
85,381,501,479
33,389,609,459
391,390,516,434
1,423,37,455
491,448,602,468
444,449,628,479
