1,74,659,136
767,113,1126,178
98,163,338,263
102,220,482,306
984,224,1060,257
682,240,1254,334
1,274,331,375
419,378,1060,427
575,384,683,407
18,417,209,463
233,417,262,463
288,417,336,463
484,524,823,569
1057,612,1211,646
437,678,866,707
429,696,1120,782
394,776,533,959
892,776,1181,959
240,182,453,256
92,193,699,307
613,246,1221,335
86,303,223,371
925,317,1032,390
4,368,214,442
229,368,384,442
693,395,1067,432
135,423,308,464
481,521,831,572
435,677,885,709
540,816,782,855
