64,1,597,74
69,17,573,129
498,37,552,80
70,47,118,86
471,47,550,72
283,48,434,70
344,74,417,88
65,83,639,179
480,91,564,122
171,145,540,178
319,147,386,164
72,193,239,210
102,268,167,321
184,268,270,321
288,268,422,321
436,268,608,321
111,355,291,389
306,355,530,389
120,424,201,458
215,424,337,458
286,1,602,40
74,11,144,47
163,11,487,47
429,27,471,54
515,30,634,79
389,36,634,86
416,37,471,54
173,41,360,73
92,63,147,78
389,63,600,105
619,63,639,105
225,72,351,97
225,79,427,122
460,89,492,106
88,95,145,113
433,99,492,114
166,105,232,117
309,108,599,145
460,126,539,145
139,132,237,164
431,139,636,172
334,148,586,175
110,273,167,303
183,273,262,303
331,280,422,310
436,280,609,310
620,280,624,310
487,306,510,318
144,357,291,389
306,357,384,389
397,364,525,388
224,432,329,457
133,438,171,458
