100,1,959,49
127,32,134,276
207,32,666,276
787,32,897,276
257,43,505,139
576,43,654,139
774,43,891,139
64,234,135,320
299,234,336,320
426,234,550,320
539,304,693,381
471,482,866,574
282,549,324,621
473,549,536,621
582,549,816,621
933,549,959,621
139,565,838,708
376,645,589,738
376,645,589,738
358,705,648,825
283,806,833,937
140,910,959,1074
139,1051,562,1159
104,1,959,56
204,128,667,226
426,305,699,400
455,482,868,575
215,631,567,731
265,803,889,904
177,957,927,1066
