278,124,442,177
275,192,441,226
4,209,192,286
67,255,204,311
93,270,204,322
2,289,184,429
93,302,295,369
146,366,288,407
146,384,261,409
31,395,227,452
18,457,316,576
259,459,352,492
217,473,401,508
244,487,401,518
361,528,444,540
345,125,417,176
281,200,425,225
1,218,67,306
87,223,182,244
132,232,182,262
132,239,180,262
62,265,199,310
109,280,166,304
1,293,187,371
117,337,229,369
11,362,352,547
147,367,218,397
212,461,370,500
235,465,370,508
58,491,401,568
133,501,231,532
249,501,288,532
113,555,470,638
