145,1,212,116
187,1,298,144
168,1,254,118
234,97,410,119
232,106,329,183
188,142,387,173
345,145,372,170
123,160,190,199
376,172,419,190
125,182,324,223
1,190,429,332
209,229,254,243
348,233,411,251
143,248,197,267
77,278,248,311
5,309,98,331
280,311,428,332
194,338,421,462
176,347,333,362
53,404,292,433
26,408,292,461
209,428,355,457
208,495,285,513
20,530,429,543
1,552,164,563
175,598,429,635
53,609,128,630
272,1,332,64
152,14,207,170
225,53,330,101
196,112,371,142
183,139,338,172
165,139,328,220
331,159,419,180
182,170,298,188
93,171,165,198
78,178,306,232
322,196,424,219
165,225,242,261
22,240,429,313
50,337,406,456
293,384,364,408
22,404,333,460
314,414,368,434
1,479,429,500
1,496,429,515
1,518,429,536
11,576,429,601
1,597,429,639
