313,128,440,181
284,161,760,248
278,239,724,330
635,288,798,325
427,308,657,357
10,366,596,550
194,379,670,443
478,414,772,467
634,435,951,486
279,445,408,478
630,489,938,574
675,489,765,535
452,495,631,522
21,500,247,537
245,513,314,555
9,523,889,629
81,529,215,556
801,540,889,617
647,553,727,594
823,565,864,594
281,585,636,772
197,591,940,805
330,592,399,617
4,629,333,699
163,652,215,680
107,658,159,700
607,659,677,710
240,666,617,708
169,685,241,715
4,691,139,723
512,693,942,746
2,716,590,764
637,718,914,829
95,723,188,742
14,739,303,814
125,757,292,816
232,762,386,792
406,797,529,826
840,798,868,821
136,803,276,832
136,803,276,832
158,821,655,899
199,824,351,852
588,838,735,886
557,910,734,955
557,910,734,955
505,952,751,985
355,1108,440,1143
277,102,724,216
266,117,724,322
436,203,550,266
205,241,797,367
445,249,556,280
389,306,908,383
20,327,957,557
449,354,593,387
147,481,364,543
416,499,762,538
642,519,953,623
226,522,280,549
72,525,196,557
658,575,834,605
278,576,686,782
278,576,753,776
182,637,253,687
85,638,184,708
55,638,110,690
14,639,184,712
14,663,133,712
520,689,931,770
765,696,841,724
165,697,215,726
892,699,931,719
89,703,262,750
861,728,959,802
73,737,303,767
680,745,773,770
846,747,874,792
653,760,729,812
149,774,651,815
273,786,925,959
190,789,925,988
409,802,539,823
230,943,745,1062
712,966,957,1025
328,981,426,1012
167,989,515,1168
406,1039,652,1066
