91,10,137,27
60,22,297,65
104,22,211,38
21,33,297,60
144,52,482,79
452,65,507,80
39,72,569,93
24,79,215,93
328,83,538,104
71,89,206,107
345,93,491,108
125,97,636,125
322,119,639,145
455,130,595,148
361,137,639,169
455,147,600,179
25,197,86,220
256,357,544,416
507,417,555,434
3,420,97,446
6,426,638,479
548,451,636,475
161,22,266,39
1,23,368,60
1,35,210,61
11,51,147,75
288,57,446,75
13,67,368,83
13,69,562,91
14,80,637,130
415,81,573,99
16,96,639,187
239,119,476,132
16,307,83,337
236,310,348,355
243,357,350,419
33,414,561,439
13,421,111,472
154,444,455,477
544,451,639,473
