14,162,1207,331
1,185,1201,420
257,235,1201,420
206,346,433,425
634,346,1020,425
497,353,1020,446
624,394,1204,499
7,405,568,474
229,409,429,434
916,442,1148,466
1,496,330,589
446,496,848,589
925,516,1258,552
1,535,145,769
188,535,1278,769
1,677,107,768
225,677,477,768
610,695,614,772
858,695,1279,772
1,131,752,191
520,190,846,381
686,285,804,338
244,294,432,367
632,294,954,367
529,332,700,426
806,332,1272,426
760,350,900,371
342,354,432,393
8,384,433,449
12,423,497,468
924,427,945,496
960,427,1210,496
926,461,1037,492
1,539,144,728
185,539,1092,728
1128,539,1279,728
