8,64,923,105
1,131,986,157
10,147,68,235
143,147,201,235
246,147,464,235
235,186,390,217
69,209,395,251
473,217,903,290
90,226,468,303
45,267,62,412
135,267,195,412
290,267,398,412
463,267,834,412
884,268,1201,294
222,269,303,291
1,276,391,359
899,282,1258,379
833,296,925,333
833,300,924,336
56,302,463,490
849,329,1025,380
208,334,367,358
621,346,707,398
828,351,1243,465
671,367,1243,473
3,406,347,480
721,429,1029,499
215,464,275,490
13,471,750,525
932,479,1061,540
287,505,610,584
62,505,610,587
598,506,789,546
55,542,1228,627
2,602,759,686
424,643,547,686
126,663,269,746
298,663,494,746
532,663,569,746
599,663,734,746
759,663,797,746
831,663,1158,746
850,700,1001,738
1,723,1246,939
1004,784,1246,864
1003,860,1098,892
488,861,672,918
732,861,856,918
450,888,627,919
1001,903,1256,959
928,9,1072,32
842,29,1007,74
870,34,965,63
1,90,1006,117
1,108,266,149
430,108,807,149
853,108,855,149
913,108,976,149
1,133,806,168
852,133,854,168
913,133,1008,168
26,147,400,206
129,152,400,194
463,205,851,288
910,205,941,288
214,237,336,265
1147,240,1279,291
155,260,317,285
55,263,1267,544
973,273,980,307
1035,273,1156,307
10,279,347,341
903,291,1279,380
638,319,843,420
916,345,986,364
893,349,1154,387
250,355,338,405
391,355,395,405
463,355,694,405
250,368,391,403
253,388,399,432
7,422,389,474
18,443,1267,613
1,460,396,525
3,573,973,745
481,576,588,628
481,576,588,628
745,625,882,677
556,712,644,743
179,739,284,787
165,779,180,834
239,779,259,834
278,779,670,834
728,779,1029,834
371,860,672,908
732,860,885,908
1,884,239,956
1,897,881,957
