1029,1505,1841,1567
621,2069,746,2159
852,2069,1073,2159
1134,2069,1215,2159
1312,2069,1962,2159
865,2070,1214,2246
1311,2070,1962,2246
1295,2204,2067,2258
2192,2237,3320,2520
2654,2239,3011,2348
867,2241,1370,2349
647,2242,730,2495
829,2242,1888,2495
1551,2250,1791,2343
1888,2250,2380,2343
2295,2337,2535,2391
1630,2338,1729,2387
1416,2391,1717,2475
2586,152,3005,256
3024,152,3050,256
2494,430,2924,554
1706,1575,1826,1624
644,2100,746,2228
852,2100,1214,2228
1311,2100,2099,2228
614,2240,730,2365
837,2240,1441,2365
1535,2240,1791,2365
1888,2240,2398,2365
2490,2240,3025,2365
2156,2364,2552,2530
2587,2364,3294,2530
613,2371,725,2500
828,2371,1946,2500
