131,202,1151,417
901,262,1006,298
943,295,1098,335
430,308,642,341
70,342,967,443
416,345,559,381
627,360,1164,469
742,400,855,432
31,419,1010,594
770,441,915,492
882,490,1248,566
1039,493,1083,537
174,496,732,577
885,501,1066,531
862,578,1171,647
506,585,669,651
106,590,320,654
456,771,752,877
1062,808,1118,836
126,16,643,45
203,164,1195,528
345,176,1147,259
185,214,597,318
912,256,1127,295
769,296,984,343
378,302,555,341
1068,302,1152,335
595,329,677,360
263,334,650,432
723,348,861,411
716,396,1023,444
488,438,781,535
610,440,661,464
365,469,484,503
102,484,1272,576
943,525,1092,562
663,561,1221,645
855,562,1104,585
50,571,639,654
109,574,329,596
983,711,1058,744
1130,711,1134,744
1020,713,1134,744
1020,726,1085,755
106,748,180,780
505,803,741,868
449,867,757,899
