35,117,639,190
35,117,639,193
1,118,465,151
326,150,495,194
512,150,580,194
1,152,234,245
260,152,495,245
510,152,596,245
58,160,232,197
260,160,347,197
332,199,477,211
1,201,72,231
84,201,148,231
172,211,238,227
249,211,275,227
1,260,639,311
301,299,323,326
379,299,386,326
413,299,415,326
430,299,520,326
542,299,604,326
15,304,632,365
13,363,50,397
64,363,404,397
60,364,613,479
2,364,613,479
61,396,426,455
337,424,428,452
57,121,230,156
370,121,383,156
1,121,232,241
261,121,495,241
512,121,632,241
178,219,285,242
308,219,421,242
461,251,638,266
1,251,638,271
49,266,317,310
584,266,637,310
16,298,466,334
500,298,565,334
594,298,595,334
631,298,639,334
453,322,553,355
113,328,308,363
2,351,614,379
1,360,555,402
7,374,616,475
48,392,181,423
267,424,431,444
202,439,432,477
339,447,432,478
