1,1,345,110
173,26,262,55
161,43,245,61
156,67,479,139
283,87,317,102
91,115,204,142
14,121,52,145
136,135,261,162
295,141,334,154
262,149,394,171
23,151,134,179
266,164,342,187
108,173,236,195
241,178,333,204
377,183,496,201
17,188,229,218
430,195,536,222
15,216,218,252
501,216,639,241
277,219,361,238
563,220,639,254
332,223,483,252
338,241,426,265
355,257,435,280
172,282,346,306
471,282,545,305
471,289,634,306
1,299,639,324
564,304,617,318
100,338,305,368
121,340,626,414
48,1,278,34
97,18,153,45
124,42,301,88
328,98,443,145
309,117,447,145
376,118,447,136
194,135,435,187
317,150,464,170
183,159,468,223
381,209,639,236
381,210,639,239
259,214,325,233
4,219,165,248
411,222,639,268
342,246,419,266
351,259,639,285
278,281,637,319
443,298,632,318
20,344,630,406
1,413,552,479
37,414,169,433
